Direxion Daily Regional Banks Bull 3X ETF
DPST
Shares Outstanding:4173935


"TradeDate","AccountTicker","StockTicker","SecurityDescription","Shares","Price","MarketValue","Cusip","HoldingsPercent"
"5/15/2026 12:00:00 AM","DPST","FULT","FULTON FINANCIAL CORP","216892.0000","21.0100","4556900.9200","360271100","1.0258332996"
"5/15/2026 12:00:00 AM","DPST","GBCI","GLACIER BANCORP INC","109818.0000","46.4600","5102144.2800","37637Q105","1.1485765422"
"5/15/2026 12:00:00 AM","DPST","","GOLDMAN FINL SQ TRSRY INST 506","25220695.2700","1.0000","25220695.2700","X9USDGSFC","5.6775930620"
"5/15/2026 12:00:00 AM","DPST","","GOLDMAN SACHS FIN GOV 465 INSTITUT","29572181.7200","1.0000","29572181.7200","X9USDGLDS","6.6571841880"
"5/15/2026 12:00:00 AM","DPST","GSBC","GREAT SOUTHERN BANCORP INC","7596.0000","68.0700","517059.7200","390905107","0.1163986420"
"5/15/2026 12:00:00 AM","DPST","HWC","HANCOCK WHITNEY CORP","78753.0000","65.7900","5181159.8700","410120109","1.1663642503"
"5/15/2026 12:00:00 AM","DPST","HAFC","HANMI FINANCIAL CORPORATION","35248.0000","29.3000","1032766.4000","410495204","0.2324926924"
"5/15/2026 12:00:00 AM","DPST","HFWA","HERITAGE FINANCIAL CORP","31726.0000","26.4800","840104.4800","42722X106","0.1891213274"
"5/15/2026 12:00:00 AM","DPST","HTH","HILLTOP HOLDINGS INC","46721.0000","36.8100","1719800.0100","432748101","0.3871552509"
"5/15/2026 12:00:00 AM","DPST","HIFS","HINGHAM INSTITUTION FOR SVGS","3589.0000","265.0800","951372.1200","433323102","0.2141695021"
"5/15/2026 12:00:00 AM","DPST","HOMB","HOME BANCSHARES INC","156296.0000","25.8500","4040251.6000","436893200","0.9095270454"
"5/15/2026 12:00:00 AM","DPST","HTB","HOMETRUST BANCSHARES INC","8748.0000","45.9100","401620.6800","437872104","0.0904114166"
"5/15/2026 12:00:00 AM","DPST","HOPE","HOPE BANCORP INC","124273.0000","11.9800","1488790.5400","43940T109","0.3351512220"
"5/15/2026 12:00:00 AM","DPST","HBNC","HORIZON BANCORP INC/IN","47818.0000","17.8800","854985.8400","440407104","0.1924713661"
"5/15/2026 12:00:00 AM","DPST","HBAN","HUNTINGTON BANCSHARES INC","315054.0000","15.5100","4886487.5400","446150104","1.1000286653"
"5/15/2026 12:00:00 AM","DPST","IBCP","INDEPENDENT BANK CORP - MICH","16887.0000","33.3100","562505.9700","453838609","0.1266293399"
"5/15/2026 12:00:00 AM","DPST","INDB","INDEPENDENT BANK CORP/MA","37600.0000","76.9200","2892192.0000","453836108","0.6510799586"
"5/15/2026 12:00:00 AM","DPST","IBOC","INTERNATIONAL BANCSHARES CRP","34690.0000","71.6800","2486579.2000","459044103","0.5597698502"
